current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220203134000368;1041431497;1041431515;True;-0.1309174;0.1324357;0.9825078;-0.03400012;-0.008377062;-0.03102487;False;True;3.90507;True;0.3929741;0.7727369;True;-0.04609717;0.1510583;0.9874495;0.03178647;-0.008422941;-0.02989361;False;True;3.936383;True;0.5077366;0.7601973
20220203134000372;1041431497;1041431515;True;-0.1309174;0.1324357;0.9825078;-0.03400012;-0.008377062;-0.03102487;False;True;3.90507;True;0.3929741;0.7727369;True;-0.04609717;0.1510583;0.9874495;0.03178647;-0.008422941;-0.02989361;False;True;3.936383;True;0.5077366;0.7601973
20220203134000402;1041464820;1041464838;True;-0.1267086;0.1498439;0.9805569;-0.03406282;-0.008541616;-0.03097194;False;True;3.981822;True;0.3917569;0.7748364;True;-0.04739118;0.1473563;0.9879475;0.03175847;-0.008566574;-0.02959005;False;True;3.997882;True;0.5066578;0.764478
20220203134000422;1041498143;1041498161;True;-0.1377835;0.1332168;0.9814628;-0.03411486;-0.008687261;-0.03069184;False;True;3.964374;True;0.3887807;0.7809085;True;-0.05464566;0.1435839;0.9881284;0.03177917;-0.008773127;-0.0291758;False;True;4.027779;True;0.5061027;0.7701737
20220203134000452;1041514805;1041514823;True;-0.1377526;0.1293292;0.9819869;-0.03412917;-0.008749357;-0.03055082;False;True;3.982679;True;0.3885099;0.7830799;True;-0.05736437;0.1475439;0.9873906;0.03175964;-0.008775899;-0.02919983;False;True;4.006628;True;0.5050783;0.7696919
20220203134000454;1041514805;1041514823;True;-0.1377526;0.1293292;0.9819869;-0.03412917;-0.008749357;-0.03055082;False;True;3.982679;True;0.3885099;0.7830799;True;-0.05736437;0.1475439;0.9873906;0.03175964;-0.008775899;-0.02919983;False;True;4.006628;True;0.5050783;0.7696919
20220203134000479;1041548128;1041548146;True;-0.1344729;0.1307289;0.9822561;-0.03415703;-0.008781866;-0.03055082;False;True;4.004439;True;0.3881463;0.7839508;True;-0.04962946;0.1507315;0.9873282;0.03168765;-0.008664961;-0.02969151;False;True;3.986693;True;0.5041196;0.7671992
20220203134000507;1041564789;1041564807;True;-0.1380782;0.1278152;0.9821394;-0.03416425;-0.008843912;-0.0303134;False;True;4.018611;True;0.3876367;0.7856003;True;-0.04857174;0.1514839;0.9872657;0.03168014;-0.008661639;-0.02969899;False;True;4.006983;True;0.5040694;0.7670807
20220203134000508;1041564789;1041564807;True;-0.1380782;0.1278152;0.9821394;-0.03416425;-0.008843912;-0.0303134;False;True;4.018611;True;0.3876367;0.7856003;True;-0.04857174;0.1514839;0.9872657;0.03168014;-0.008661639;-0.02969899;False;True;4.006983;True;0.5040694;0.7670807
20220203134000536;1041598112;1041598130;True;-0.1505848;0.1286185;0.9801946;-0.03421348;-0.008979009;-0.0302747;False;True;4.087074;True;0.384022;0.7899733;True;-0.0567403;0.1409514;0.9883892;0.03165362;-0.008752997;-0.02950265;False;True;4.032226;True;0.5019805;0.7710396
20220203134000561;1041631435;1041631453;True;-0.1507654;0.1372869;0.9789904;-0.03419749;-0.008925448;-0.03047252;False;True;4.03974;True;0.3842306;0.7874661;True;-0.05280127;0.1408949;0.9886156;0.03165104;-0.008770001;-0.02950827;False;True;4.051245;True;0.5025096;0.7715672
2022020313400059;1041664758;1041664776;True;-0.1366146;0.1362853;0.9812047;-0.034166;-0.008922919;-0.03019958;False;True;4.066123;True;0.3879361;0.7864368;True;-0.05054889;0.1532754;0.9868898;0.03172453;-0.008792519;-0.02927218;False;True;4.068348;True;0.5050898;0.7696291
20220203134000591;1041664758;1041664776;True;-0.1366146;0.1362853;0.9812047;-0.034166;-0.008922919;-0.03019958;False;True;4.066123;True;0.3879361;0.7864368;True;-0.05054889;0.1532754;0.9868898;0.03172453;-0.008792519;-0.02927218;False;True;4.068348;True;0.5050898;0.7696291
20220203134000618;1041681420;1041681438;True;-0.1321548;0.1369872;0.9817178;-0.03414542;-0.008902328;-0.03015549;False;True;4.06884;True;0.3893871;0.7854703;True;-0.05266957;0.1450773;0.9880175;0.03177026;-0.008790893;-0.02920961;False;True;3.925631;True;0.5061039;0.7704777
20220203134000646;1041714743;1041714761;True;-0.1327274;0.1402991;0.9811726;-0.03407978;-0.008857988;-0.03016428;False;True;4.018741;True;0.3913917;0.7834327;True;-0.05310456;0.1536342;0.9866999;0.03182359;-0.0087688;-0.02927225;False;True;4.137537;True;0.5077562;0.7689072
20220203134000648;1041714743;1041714761;True;-0.1327274;0.1402991;0.9811726;-0.03407978;-0.008857988;-0.03016428;False;True;4.018741;True;0.3913917;0.7834327;True;-0.05310456;0.1536342;0.9866999;0.03182359;-0.0087688;-0.02927225;False;True;4.137537;True;0.5077562;0.7689072
20220203134000675;1041748066;1041748084;True;-0.1296716;0.1386674;0.981813;-0.03406977;-0.008899973;-0.02998609;False;True;4.086571;True;0.3924228;0.7844879;True;-0.04882435;0.1511344;0.9873068;0.03183345;-0.008722425;-0.02934553;False;True;4.159526;True;0.5087484;0.7681399
20220203134000701;1041764728;1041764746;True;-0.1324264;0.1421271;0.9809502;-0.03406532;-0.008895611;-0.0299749;False;True;4.05048;True;0.3921366;0.7837152;True;-0.04326255;0.1527965;0.9873102;0.0318348;-0.008718954;-0.02935007;False;True;4.144954;True;0.5096432;0.7677652
20220203134000729;1041798051;1041798069;True;-0.1326367;0.1416499;0.9809908;-0.03406532;-0.008904333;-0.02995913;False;True;4.08653;True;0.392117;0.7840739;True;-0.04353028;0.1542902;0.9870663;0.03183481;-0.008727984;-0.02930786;False;True;4.141122;True;0.5095944;0.767689
20220203134000731;1041798051;1041798069;True;-0.1326367;0.1416499;0.9809908;-0.03406532;-0.008904333;-0.02995913;False;True;4.08653;True;0.392117;0.7840739;True;-0.04353028;0.1542902;0.9870663;0.03183481;-0.008727984;-0.02930786;False;True;4.141122;True;0.5095944;0.767689
20220203134000758;1041831374;1041831392;True;-0.132049;0.1405419;0.9812294;-0.03406699;-0.008895611;-0.0299749;False;True;4.055885;True;0.392147;0.783975;True;-0.04494822;0.1538465;0.9870719;0.03183346;-0.008747023;-0.0292339;False;True;4.159067;True;0.5093265;0.7681457
20220203134000784;1041848035;1041848053;True;-0.1322179;0.1388213;0.9814516;-0.03406806;-0.008895483;-0.02999398;False;True;4.067991;True;0.3920602;0.7843381;True;-0.04681144;0.1542586;0.9869211;0.03183345;-0.008760502;-0.0291976;False;True;4.167892;True;0.5090351;0.7683991
20220203134000814;1041881358;1041881376;True;-0.1331304;0.1391691;0.981279;-0.03407166;-0.008878716;-0.03005247;False;True;4.047539;True;0.3917266;0.7839311;True;-0.05224648;0.1434693;0.9882748;0.03172265;-0.008684644;-0.02937165;False;True;4.176588;True;0.5048234;0.7682331
20220203134000816;1041881358;1041881376;True;-0.1331304;0.1391691;0.981279;-0.03407166;-0.008878716;-0.03005247;False;True;4.047539;True;0.3917266;0.7839311;True;-0.05224648;0.1434693;0.9882748;0.03172265;-0.008684644;-0.02937165;False;True;4.176588;True;0.5048234;0.7682331
20220203134000841;1041914681;1041914699;True;-0.1337131;0.140615;0.9809935;-0.03407857;-0.008886603;-0.03010026;False;True;4.045658;True;0.3913425;0.7841268;True;-0.04791229;0.1485611;0.9877419;0.03170457;-0.008675238;-0.02941487;False;True;4.119246;True;0.5049225;0.7672179
20220203134000869;1041931343;1041931361;True;-0.1338405;0.14112;0.9809036;-0.03408293;-0.008888306;-0.03010863;False;True;4.048792;True;0.3911698;0.7841375;True;-0.04802635;0.1521632;0.9871879;0.03169939;-0.008675467;-0.02942862;False;True;4.109378;True;0.5047466;0.7667012
20220203134000871;1041931343;1041931361;True;-0.1338405;0.14112;0.9809036;-0.03408293;-0.008888306;-0.03010863;False;True;4.048792;True;0.3911698;0.7841375;True;-0.04802635;0.1521632;0.9871879;0.03169939;-0.008675467;-0.02942862;False;True;4.109378;True;0.5047466;0.7667012
20220203134000897;1041964666;1041964684;True;-0.1389781;0.1424387;0.9799981;-0.03410177;-0.008891868;-0.03013384;False;True;4.047404;True;0.3896999;0.7841778;True;-0.04782459;0.1478354;0.987855;0.03169939;-0.008682319;-0.02942862;False;True;4.106027;True;0.5047765;0.7675815
20220203134000924;1041997989;1041998007;True;-0.1320531;0.1396297;0.981359;-0.03414509;-0.008891868;-0.03013674;False;True;4.038377;True;0.3894496;0.7845929;True;-0.05016908;0.148505;0.9876383;0.03169939;-0.008691426;-0.02943112;False;True;4.126127;True;0.5044226;0.7678
20220203134000953;1042014651;1042014669;True;-0.1317016;0.1405985;0.981268;-0.03414509;-0.008888306;-0.03017359;False;True;4.043275;True;0.3894543;0.7844603;True;-0.05166831;0.1470498;0.9877787;0.03169998;-0.008686872;-0.02943918;False;True;4.127019;True;0.5042081;0.767903
20220203134000954;1042014651;1042014669;True;-0.1317016;0.1405985;0.981268;-0.03414509;-0.008888306;-0.03017359;False;True;4.043275;True;0.3894543;0.7844603;True;-0.05166831;0.1470498;0.9877787;0.03169998;-0.008686872;-0.02943918;False;True;4.127019;True;0.5042081;0.767903
20220203134000981;1042047974;1042047992;True;-0.1317779;0.1371112;0.9817511;-0.03414509;-0.008871365;-0.03017359;False;True;4.035279;True;0.3894531;0.7844601;True;-0.05091491;0.147679;0.9877239;0.03170124;-0.008681919;-0.02943918;False;True;4.115736;True;0.5043599;0.7676444
20220203134001007;1042081297;1042081315;True;-0.1316309;0.1375291;0.9817123;-0.03414509;-0.008871365;-0.03018061;False;True;4.035296;True;0.3894668;0.784416;True;-0.05163507;0.1478742;0.9876573;0.03170241;-0.008681919;-0.02942987;False;True;4.099121;True;0.5042781;0.7675632
20220203134001009;1042081297;1042081315;True;-0.1316309;0.1375291;0.9817123;-0.03414509;-0.008871365;-0.03018061;False;True;4.035296;True;0.3894668;0.784416;True;-0.05163507;0.1478742;0.9876573;0.03170241;-0.008681919;-0.02942987;False;True;4.099121;True;0.5042781;0.7675632
20220203134001036;1042097958;1042097976;True;-0.1318105;0.1376322;0.9816738;-0.03414509;-0.008871365;-0.03017359;False;True;4.029638;True;0.3894489;0.7843632;True;-0.05205685;0.147992;0.9876176;0.0317029;-0.008682319;-0.02942862;False;True;4.091647;True;0.5042236;0.7675411
20220203134001062;1042131281;1042131299;True;-0.1338028;0.1381205;0.9813356;-0.03414306;-0.008871365;-0.03018061;False;True;4.02945;True;0.3891793;0.7843298;True;-0.05452835;0.1507403;0.9870685;0.03170976;-0.008691426;-0.02940692;False;True;4.07813;True;0.5040443;0.7673173
20220203134001093;1042147943;1042147961;True;-0.1330182;0.1384745;0.9813924;-0.03413925;-0.008869278;-0.03018111;False;True;4.01219;True;0.3894314;0.7841685;True;-0.05564909;0.1514468;0.9868978;0.03171549;-0.008692373;-0.02940692;False;True;4.061441;True;0.5040405;0.7672128
20220203134001095;1042147943;1042147961;True;-0.1330182;0.1384745;0.9813924;-0.03413925;-0.008869278;-0.03018111;False;True;4.01219;True;0.3894314;0.7841685;True;-0.05564909;0.1514468;0.9868978;0.03171549;-0.008692373;-0.02940692;False;True;4.061441;True;0.5040405;0.7672128
20220203134001119;1042181266;1042181284;True;-0.1334323;0.139082;0.9812503;-0.03413767;-0.008841966;-0.03019031;False;True;3.985714;True;0.3894143;0.7831855;True;-0.05418598;0.1529648;0.9867451;0.03172076;-0.008669582;-0.02908708;False;True;3.972544;True;0.5043477;0.765164
20220203134001147;1042214589;1042214607;True;-0.1343357;0.1404916;0.9809262;-0.03413189;-0.008829257;-0.03020037;False;True;3.978008;True;0.3894406;0.782577;True;-0.05678159;0.1468538;0.9875272;0.03172076;-0.008669582;-0.02908708;False;True;4.015708;True;0.5039656;0.7661704
20220203134001149;1042214589;1042214607;True;-0.1343357;0.1404916;0.9809262;-0.03413189;-0.008829257;-0.03020037;False;True;3.978008;True;0.3894406;0.782577;True;-0.05678159;0.1468538;0.9875272;0.03172076;-0.008669582;-0.02908708;False;True;4.015708;True;0.5039656;0.7661704
20220203134001175;1042247912;1042247930;True;-0.1234886;0.1394532;0.9824986;-0.0341197;-0.008637232;-0.03075613;False;True;3.971457;True;0.390897;0.7784351;True;-0.05625441;0.1519187;0.9867909;0.03173172;-0.008669163;-0.02907323;False;True;4.019846;True;0.5043792;0.765331
20220203134001202;1042264573;1042264591;True;-0.1233393;0.1375464;0.9827861;-0.03411887;-0.008618419;-0.03077563;False;True;3.973095;True;0.3909154;0.7781838;True;-0.05734098;0.1518984;0.9867315;0.03173487;-0.008667016;-0.02908016;False;True;3.996323;True;0.5042996;0.7652539
20220203134001231;1042297896;1042297914;True;-0.1234372;0.1388024;0.9825972;-0.03411843;-0.008618419;-0.03077563;False;True;3.991713;True;0.3909085;0.7780106;True;-0.05708937;0.1512254;0.9868494;0.03173986;-0.008667016;-0.02908016;False;True;3.974692;True;0.5044843;0.7653332
20220203134001233;1042297896;1042297914;True;-0.1234372;0.1388024;0.9825972;-0.03411843;-0.008618419;-0.03077563;False;True;3.991713;True;0.3909085;0.7780106;True;-0.05708937;0.1512254;0.9868494;0.03173986;-0.008667016;-0.02908016;False;True;3.974692;True;0.5044843;0.7653332
20220203134001259;1042331220;1042331238;True;-0.1232741;0.1323421;0.9835085;-0.03411457;-0.008567635;-0.03083099;False;True;3.950501;True;0.391012;0.7775397;True;-0.05627785;0.1489042;0.987249;0.03174398;-0.008669373;-0.02906431;False;True;3.986331;True;0.5047372;0.7657299
20220203134001287;1042347881;1042347899;True;-0.1232948;0.1350213;0.9831418;-0.03411457;-0.008567635;-0.03083099;False;True;3.988009;True;0.3909973;0.7771642;True;-0.05622867;0.1478451;0.9874108;0.03174625;-0.008669582;-0.02907323;False;True;3.995395;True;0.5048183;0.765938
20220203134001288;1042347881;1042347899;True;-0.1232948;0.1350213;0.9831418;-0.03411457;-0.008567635;-0.03083099;False;True;3.988009;True;0.3909973;0.7771642;True;-0.05622867;0.1478451;0.9874108;0.03174625;-0.008669582;-0.02907323;False;True;3.995395;True;0.5048183;0.765938
20220203134001315;1042381204;1042381222;True;-0.1206801;0.1350934;0.9834563;-0.03411457;-0.008567635;-0.03083099;False;True;3.9979;True;0.3914224;0.7771481;True;-0.05461043;0.1484021;0.9874182;0.03174791;-0.008680689;-0.02907323;False;True;3.995641;True;0.5051188;0.766196
20220203134001342;1042414527;1042414545;True;-0.119274;0.1322452;0.9840147;-0.03411457;-0.008567635;-0.03083099;False;True;4.018717;True;0.3916503;0.7776324;True;-0.05804646;0.1539609;0.9863704;0.03176767;-0.008707494;-0.02907323;False;True;4.020307;True;0.5052035;0.7662026
2022020313400137;1042431189;1042431207;True;-0.1281937;0.1222775;0.9841822;-0.03411457;-0.008684429;-0.03033263;False;True;4.0358;True;0.3908451;0.7813265;True;-0.05749743;0.1516123;0.9867663;0.03176767;-0.008712968;-0.02907323;False;True;4.02199;True;0.5052895;0.7667377
20220203134001371;1042431189;1042431207;True;-0.1281937;0.1222775;0.9841822;-0.03411457;-0.008684429;-0.03033263;False;True;4.0358;True;0.3908451;0.7813265;True;-0.05749743;0.1516123;0.9867663;0.03176767;-0.008712968;-0.02907323;False;True;4.02199;True;0.5052895;0.7667377
20220203134001398;1042464512;1042464530;True;-0.1289701;0.1288061;0.9832476;-0.03411875;-0.008765723;-0.03023608;False;True;4.048022;True;0.3906975;0.7825972;True;-0.05608361;0.1436129;0.9880435;0.03176767;-0.00871448;-0.02907381;False;True;4.019502;True;0.5055085;0.7680218
20220203134001425;1042497835;1042497853;True;-0.1286829;0.1266754;0.9835619;-0.03412125;-0.008783554;-0.0302177;False;True;4.060361;True;0.3906851;0.7834718;True;-0.05550382;0.1433874;0.988109;0.03176767;-0.008720418;-0.02907847;False;True;4.036105;True;0.5056051;0.7682748
20220203134001456;1042514496;1042514514;True;-0.1282438;0.1248656;0.9838508;-0.03412396;-0.008804901;-0.03020157;False;True;4.067655;True;0.3906845;0.7844055;True;-0.05544122;0.1416305;0.9883659;0.03176767;-0.008720418;-0.02907847;False;True;4.036974;True;0.5056155;0.7685477
20220203134001457;1042514496;1042514514;True;-0.1282438;0.1248656;0.9838508;-0.03412396;-0.008804901;-0.03020157;False;True;4.067655;True;0.3906845;0.7844055;True;-0.05544122;0.1416305;0.9883659;0.03176767;-0.008720418;-0.02907847;False;True;4.036974;True;0.5056155;0.7685477
20220203134001481;1042547819;1042547837;True;-0.1277679;0.1245346;0.9839546;-0.03413338;-0.008833951;-0.03017748;False;True;4.03589;True;0.390495;0.7852577;True;-0.05529265;0.1424213;0.9882606;0.03176561;-0.008728474;-0.02909965;False;True;4.050239;True;0.5055844;0.7687579
2022020313400151;1042581142;1042581160;True;-0.1333366;0.1237185;0.9833184;-0.03414796;-0.008849884;-0.03014493;False;True;4.066746;True;0.3891618;0.7858907;True;-0.05430058;0.1401147;0.9886453;0.03175637;-0.008728474;-0.0291191;False;True;4.072224;True;0.5054663;0.7692024
20220203134001512;1042581142;1042581160;True;-0.1333366;0.1237185;0.9833184;-0.03414796;-0.008849884;-0.03014493;False;True;4.066746;True;0.3891618;0.7858907;True;-0.05430058;0.1401147;0.9886453;0.03175637;-0.008728474;-0.0291191;False;True;4.072224;True;0.5054663;0.7692024
20220203134001538;1042597804;1042597822;True;-0.1339764;0.1237168;0.9832317;-0.03415592;-0.008854347;-0.03013617;False;True;4.070492;True;0.3888142;0.7860173;True;-0.05397705;0.1388291;0.9888443;0.03175436;-0.008728474;-0.02912891;False;True;4.07533;True;0.5054564;0.7694373
20220203134001564;1042631127;1042631145;True;-0.1371842;0.1317414;0.9817458;-0.03417225;-0.008599027;-0.03086157;False;True;4.087628;True;0.3868218;0.7791543;True;-0.0596891;0.1391292;0.9884738;0.03176459;-0.00872679;-0.0291127;False;True;4.181279;True;0.5049311;0.7694422
20220203134001594;1042664450;1042664468;False;0;0;0;-0.03409135;-0.008251957;-0.03147646;True;False;4.051185;False;0.3882947;0.7744961;True;-0.03950097;0.03394511;0.9986429;0.03154709;-0.007865919;-0.03111944;False;True;3.262747;True;0.5017508;0.7653613
20220203134001596;1042664450;1042664468;False;0;0;0;-0.03409135;-0.008251957;-0.03147646;True;False;4.051185;False;0.3882947;0.7744961;True;-0.03950097;0.03394511;0.9986429;0.03154709;-0.007865919;-0.03111944;False;True;3.262747;True;0.5017508;0.7653613
20220203134001621;1042681111;1042681129;False;0;0;0;-0.03409135;-0.008251957;-0.03147646;True;False;4.051185;False;0.3882947;0.7744961;False;0;0;0;0.03154709;-0.007865919;-0.03111944;True;False;3.262747;False;0.5017508;0.7653613
20220203134001649;1042714435;1042714453;False;0;0;0;-0.03409135;-0.008251957;-0.03147646;True;False;4.051185;False;0.3882947;0.7744961;True;0.08526929;-0.1492041;0.985123;0.02980715;-0.002026131;-0.05232192;False;True;4.271046;True;0.5196013;0.8114765
20220203134001651;1042714435;1042714453;False;0;0;0;-0.03409135;-0.008251957;-0.03147646;True;False;4.051185;False;0.3882947;0.7744961;True;0.08526929;-0.1492041;0.985123;0.02980715;-0.002026131;-0.05232192;False;True;4.271046;True;0.5196013;0.8114765
20220203134001677;1042747758;1042747776;True;-0.1509027;0.115803;0.9817423;-0.03414095;-0.007870948;-0.0317958;False;True;3.894948;True;0.3826638;0.7668301;True;-0.05216555;0.1598953;0.9857547;0.03150899;-0.007783106;-0.03103516;False;True;4.103657;True;0.4986857;0.7432324
20220203134001704;1042764419;1042764437;True;-0.1587024;0.1541954;0.9752114;-0.03410704;-0.007923706;-0.03184004;False;True;4.150271;True;0.3822042;0.763167;True;-0.06409617;0.1622793;0.9846609;0.03148557;-0.007792087;-0.03111032;False;True;4.064548;True;0.4962049;0.7436525
20220203134001733;1042797742;1042797760;True;-0.146402;0.1422215;0.9789482;-0.03413855;-0.008182597;-0.03137986;False;True;3.979532;True;0.3847982;0.7686403;True;-0.06351112;0.1518037;0.9863681;0.03157615;-0.008160353;-0.03009514;False;True;4.028443;True;0.4986034;0.7527124
20220203134001735;1042797742;1042797760;True;-0.146402;0.1422215;0.9789482;-0.03413855;-0.008182597;-0.03137986;False;True;3.979532;True;0.3847982;0.7686403;True;-0.06351112;0.1518037;0.9863681;0.03157615;-0.008160353;-0.03009514;False;True;4.028443;True;0.4986034;0.7527124
20220203134001761;1042831065;1042831083;True;-0.1417857;0.1462345;0.9790365;-0.03414674;-0.008245907;-0.03126123;False;True;4.098272;True;0.3856699;0.7690237;True;-0.05364313;0.156016;0.9862968;0.0316301;-0.008316869;-0.02963752;False;True;4.073206;True;0.5017547;0.7555224
20220203134001788;1042847727;1042847745;True;-0.1713342;0.1873873;0.9672283;-0.03416008;-0.007962142;-0.03140684;False;True;4.114688;True;0.3798238;0.7549063;True;-0.08910007;0.1997447;0.9757885;0.03141715;-0.007958929;-0.03030287;False;True;4.132336;True;0.4897055;0.7395406
20220203134001789;1042847727;1042847745;True;-0.1713342;0.1873873;0.9672283;-0.03416008;-0.007962142;-0.03140684;False;True;4.114688;True;0.3798238;0.7549063;True;-0.08910007;0.1997447;0.9757885;0.03141715;-0.007958929;-0.03030287;False;True;4.132336;True;0.4897055;0.7395406
20220203134001817;1042881050;1042881068;True;-0.1734398;0.2275337;0.9581999;-0.03422938;-0.008296994;-0.03015461;False;True;4.087644;True;0.3799424;0.7520514;True;-0.07949868;0.2226381;0.9716544;0.03148303;-0.00799138;-0.02982621;False;True;3.951635;True;0.4932078;0.7357081
20220203134001843;1042914373;1042914391;True;-0.1671728;0.2244185;0.9600467;-0.03423329;-0.008283126;-0.03023794;False;True;4.085279;True;0.3807069;0.7523195;True;-0.0817837;0.2336569;0.9688736;0.03155957;-0.008127463;-0.02945935;False;True;4.060999;True;0.4952203;0.7372784
20220203134001873;1042931034;1042931052;True;-0.1650317;0.2221927;0.9609345;-0.03423865;-0.008282203;-0.03024605;False;True;4.169177;True;0.380881;0.7527801;True;-0.07830529;0.2295673;0.9701377;0.03154794;-0.008080522;-0.02959604;False;True;4.042297;True;0.4953959;0.7367498
20220203134001875;1042931034;1042931052;True;-0.1650317;0.2221927;0.9609345;-0.03423865;-0.008282203;-0.03024605;False;True;4.169177;True;0.380881;0.7527801;True;-0.07830529;0.2295673;0.9701377;0.03154794;-0.008080522;-0.02959604;False;True;4.042297;True;0.4953959;0.7367498
20220203134001899;1042964357;1042964375;True;-0.1643381;0.2196027;0.9616485;-0.03424973;-0.008287571;-0.03023387;False;True;4.188918;True;0.3806679;0.7533495;True;-0.07880461;0.2277327;0.9705296;0.03155191;-0.008065457;-0.02963457;False;True;4.038205;True;0.4954456;0.7366953
2022020313400193;1042997681;1042997699;True;-0.1652121;0.2186587;0.9617137;-0.0342591;-0.008294506;-0.03019221;False;True;4.205194;True;0.3802896;0.7536233;True;-0.07689916;0.2288894;0.9704103;0.03155825;-0.008088381;-0.02955453;False;True;4.018717;True;0.4959266;0.7369848
20220203134001933;1042997681;1042997699;True;-0.1652121;0.2186587;0.9617137;-0.0342591;-0.008294506;-0.03019221;False;True;4.205194;True;0.3802896;0.7536233;True;-0.07689916;0.2288894;0.9704103;0.03155825;-0.008088381;-0.02955453;False;True;4.018717;True;0.4959266;0.7369848
20220203134001954;1043031004;1043031022;True;-0.1668532;0.2192447;0.961297;-0.03427329;-0.008319138;-0.03011873;False;True;4.208567;True;0.3796726;0.7541054;True;-0.07696341;0.2297363;0.9702051;0.03156349;-0.008114084;-0.02948362;False;True;4.034159;True;0.4960789;0.7374728
20220203134001983;1043047665;1043047683;True;-0.1669674;0.221417;0.9607791;-0.03428384;-0.008341281;-0.03008284;False;True;4.218984;True;0.3793594;0.7543721;True;-0.07746989;0.2308453;0.9699015;0.03156741;-0.008126069;-0.02945935;False;True;4.037334;True;0.4961195;0.7376109
20220203134002011;1043080988;1043081006;True;-0.1604438;0.2494584;0.9550018;-0.03420117;-0.008174529;-0.0301667;False;True;4.114327;True;0.382845;0.74469;True;-0.06339433;0.2612901;0.9631764;0.03153347;-0.007808484;-0.03003033;False;True;4.016826;True;0.4973103;0.7244945
20220203134002012;1043080988;1043081006;True;-0.1604438;0.2494584;0.9550018;-0.03420117;-0.008174529;-0.0301667;False;True;4.114327;True;0.382845;0.74469;True;-0.06339433;0.2612901;0.9631764;0.03153347;-0.007808484;-0.03003033;False;True;4.016826;True;0.4973103;0.7244945
20220203134002039;1043097650;1043097668;True;-0.1382738;0.2686089;0.9532732;-0.03393115;-0.007499471;-0.03145183;False;True;4.093486;True;0.3922841;0.7271338;True;-0.04484469;0.2851411;0.957436;0.03144527;-0.007127619;-0.03140375;False;True;4.059964;True;0.4987227;0.705975
2022020313400207;1043130973;1043130991;True;-0.1500941;0.2601052;0.9538434;-0.0339144;-0.007219659;-0.0322049;False;True;3.886874;True;0.38832;0.7263474;True;-0.05061101;0.288305;0.9562002;0.03144399;-0.00708237;-0.03144067;False;True;3.974968;True;0.4978609;0.7044294
20220203134002095;1043164296;1043164314;True;-0.1455389;0.2785953;0.9493173;-0.03400523;-0.007441479;-0.03158079;False;True;4.064748;True;0.3881128;0.7250038;True;-0.04237161;0.2904443;0.9559533;0.03145446;-0.007087663;-0.0314052;False;True;3.88256;True;0.4994089;0.7038483
20220203134002097;1043164296;1043164314;True;-0.1455389;0.2785953;0.9493173;-0.03400523;-0.007441479;-0.03158079;False;True;4.064748;True;0.3881128;0.7250038;True;-0.04237161;0.2904443;0.9559533;0.03145446;-0.007087663;-0.0314052;False;True;3.88256;True;0.4994089;0.7038483
20220203134002122;1043197619;1043197637;True;-0.1459843;0.2856798;0.9471409;-0.03407912;-0.00765648;-0.03097645;False;True;4.1115;True;0.3876823;0.7252284;True;-0.04432766;0.2904961;0.9558489;0.03145708;-0.00709569;-0.0313779;False;True;3.88432;True;0.4991152;0.7038638
2022020313400215;1043214280;1043214298;True;-0.1462199;0.2852825;0.9472243;-0.03408728;-0.007668386;-0.03094214;False;True;4.109979;True;0.3874994;0.7253548;True;-0.04601926;0.2879026;0.9565534;0.03145758;-0.007096182;-0.03137236;False;True;3.907145;True;0.4988503;0.7042682
20220203134002152;1043214280;1043214298;True;-0.1462199;0.2852825;0.9472243;-0.03408728;-0.007668386;-0.03094214;False;True;4.109979;True;0.3874994;0.7253548;True;-0.04601926;0.2879026;0.9565534;0.03145758;-0.007096182;-0.03137236;False;True;3.907145;True;0.4988503;0.7042682
20220203134002177;1043247603;1043247621;True;-0.1464746;0.2850263;0.9472621;-0.03408728;-0.007668386;-0.03094214;False;True;4.085268;True;0.3874651;0.7253563;True;-0.04596514;0.2930518;0.954991;0.03145758;-0.00710399;-0.031354;False;True;3.89774;True;0.4988228;0.7035456
20220203134002205;1043264265;1043264283;True;-0.1461253;0.2860118;0.9470189;-0.03409634;-0.007689105;-0.03088196;False;True;4.073803;True;0.3873751;0.7254482;True;-0.04640458;0.2926922;0.95508;0.03145708;-0.007101076;-0.03135533;False;True;3.8965;True;0.4987389;0.7035192
20220203134002234;1043297588;1043297606;True;-0.146997;0.2873397;0.9464818;-0.03411256;-0.007723216;-0.03078214;False;True;4.07027;True;0.3868461;0.7260435;True;-0.04650939;0.292954;0.9549947;0.03145834;-0.007105571;-0.03134316;False;True;3.897222;True;0.4987348;0.7035193
